x;y
100;1.59416
600;2.80361
1100;4.34316
1600;10.6516
2100;9.80927
2600;7.6163
3100;2.85351
3600;1.83263
4100;2.1227
4600;3.13849
5100;4.09739
5600;2.42296
6100;3.40228
6600;3.02376
7100;3.10738
7600;3.08452
8100;2.79571
8600;2.11859
9100;2.4728
9600;2.18539
10100;1.63904
10600;1.28115
11100;0.955503
11600;1.22095
12100;0.624841
12600;0.364007
13100;0.566242
13600;0.913682
14100;1.08208
14600;1.43776
15100;1.5296
15600;1.28993
16100;1.56094
16600;0.853895
17100;1.29156
17600;1.33327
18100;1.17222
18600;1.37096
19100;1.93922
19600;1.99718
20100;2.30498
20600;2.49215
21100;2.73924
21600;2.9077
22100;3.10137
22600;2.99749
23100;2.52113
23600;2.0957
24100;2.26004
24600;2.2997
25100;2.10648
25600;2.20428
26100;2.46516
26600;2.6071
27100;2.66348
27600;2.66523
28100;2.64108
28600;2.21182
29100;2.07161
29600;1.96066
30100;1.82928
30600;1.89192
31100;1.7192
31600;1.59788
32100;1.3221
32600;1.63353
33100;1.76016
33600;1.86143
34100;2.04485
34600;2.01323
35100;2.04454
35600;1.80998
36100;1.64222
36600;1.79628
37100;1.78971
37600;1.74471
38100;1.79612
38600;1.78981
39100;1.52382
39600;1.39283
40100;1.37368
40600;1.4265
41100;1.28381
41600;1.45855
42100;1.40506
42600;1.33579
43100;1.15027
43600;1.11879
44100;1.00576
44600;1.15559
45100;1.28601
45600;1.39765
46100;1.38094
46600;1.3023
47100;1.28696
47600;1.39391
48100;1.40811
48600;1.42201
49100;1.28784
49600;1.2149
50100;1.02753
50600;1.1307
51100;1.31705
51600;1.07789
52100;1.23332
52600;1.37199
53100;1.2484
53600;1.16773
54100;1.45072
54600;1.42283
55100;1.46131
55600;1.48604
56100;1.56207
56600;1.43162
57100;1.41783
57600;1.32869
58100;1.32852
58600;1.4398
59100;1.41413
59600;1.36454
60100;1.11051
60600;1.11215
61100;1.17314
61600;1.16246
62100;1.187
62600;1.09524
63100;1.06243
63600;1.24692
64100;1.15683
64600;1.22541
65100;1.27063
65600;1.30411
66100;1.1724
66600;1.09715
67100;1.05547
67600;1.05734
68100;1.05918
68600;1.09274
69100;1.1153
69600;1.05413
70100;0.879962
70600;0.893276
71100;0.875783
71600;0.82813
72100;0.841526
72600;0.834747
73100;0.857842
73600;0.841184
74100;0.844338
74600;0.740446
75100;0.811868
75600;0.805554
76100;0.694429
76600;0.707911
77100;0.824751
77600;0.874626
78100;0.895987
78600;0.898611
79100;0.800287
79600;0.767013
80100;0.779453
80600;0.854763
81100;0.821769
81600;0.913682
82100;0.942603
82600;0.953604
83100;0.955739
83600;0.792923
84100;0.718331
84600;0.79044
85100;0.810539
85600;0.728673
86100;0.757325
86600;0.743749
87100;0.780317
87600;0.808183
88100;0.778075
88600;0.748307
89100;0.743307
89600;0.697867
90100;0.644877
90600;0.63252
91100;0.715887
91600;0.687433
92100;0.667168
92600;0.678467
93100;0.689646
93600;0.785987
94100;0.811898
94600;0.883562
95100;0.939211
95600;0.910779
96100;1.00346
96600;0.982506
97100;1.02903
97600;1.04533
98100;0.994889
98600;0.9744
99100;0.968763
99600;0.992326
