x;y
100;8.85088
600;8.08148
1100;0.274753
1600;2.48775
2100;4.62589
2600;4.82525
3100;4.9603
3600;6.46887
4100;5.66257
4600;5.03155
5100;5.94715
5600;5.27382
6100;6.25738
6600;4.67301
7100;4.84491
7600;4.8987
8100;3.87078
8600;3.29991
9100;4.14743
9600;3.01689
10100;2.35752
10600;2.3765
11100;2.5899
11600;1.90909
12100;2.42403
12600;1.51587
13100;1.45256
13600;1.60734
14100;1.64821
14600;1.13954
15100;1.04902
15600;1.42948
16100;1.92152
16600;1.42219
17100;1.16425
17600;1.62189
18100;1.41277
18600;1.13687
19100;0.875409
19600;0.405145
20100;0.499823
20600;0.308091
21100;0.19423
21600;0.186428
22100;0.244651
22600;0.107641
23100;0.353535
23600;0.0970288
24100;0.0585017
24600;0.0897142
25100;0.408796
25600;0.913839
26100;0.926872
26600;0.339235
27100;0.817607
27600;0.910553
28100;0.767769
28600;0.553857
29100;0.646544
29600;0.564487
30100;0.581591
30600;0.479562
31100;0.544149
31600;0.468906
32100;0.350793
32600;0.681502
33100;0.739135
33600;0.514287
34100;0.423718
34600;0.0211676
35100;0.101146
35600;0.138488
36100;0.0139814
36600;0.0514936
37100;0.127115
37600;0.297223
38100;0.100983
38600;0.267024
39100;0.428817
39600;0.60485
40100;0.631721
40600;0.979657
41100;0.930689
41600;0.900342
42100;0.801769
42600;0.603302
43100;0.459951
43600;0.403107
44100;0.331096
44600;0.293242
45100;0.368859
45600;0.220024
46100;0.200348
46600;0.212238
47100;0.270097
47600;0.387722
48100;0.36712
48600;0.391737
49100;0.223719
49600;0.220024
50100;0.17295
50600;0.227195
51100;0.351384
51600;0.304405
52100;0.32797
52600;0.433863
53100;0.524096
53600;0.531413
54100;0.552009
54600;0.851333
55100;0.934502
55600;0.924814
56100;0.760075
56600;0.816204
57100;0.76968
57600;0.74916
58100;0.616584
58600;0.746322
59100;0.824751
59600;0.609647
60100;0.687908
60600;0.501432
61100;0.377392
61600;0.420291
62100;0.474185
62600;0.561994
63100;0.2459
63600;0.254254
64100;0.330403
64600;0.225641
65100;0.0890463
65600;0.0233417
66100;0.0242454
66600;0.0469275
67100;0.0692716
67600;0.144959
68100;0.240847
68600;0.176663
69100;0.113407
69600;0.113618
70100;0.134531
70600;0.0626387
71100;0.0184484
71600;0.0274574
72100;0.00614697
72600;0.0148699
73100;0.00581789
73600;0.0622692
74100;0.00766667
74600;0.0183
75100;0.0291848
75600;0.019947
76100;0.055532
76600;0.0447638
77100;0.0811957
77600;0.051698
78100;0.0969106
78600;0.215408
79100;0.158099
79600;0.220024
80100;0.172461
80600;0.0984785
81100;0.123834
81600;0.184452
82100;0.17362
82600;0.259558
83100;0.3008
83600;0.254745
84100;0.252382
84600;0.292934
85100;0.179519
85600;0.118294
86100;0.158919
86600;0.165557
87100;0.172118
87600;0.195172
88100;0.17678
88600;0.207738
89100;0.189482
89600;0.244321
90100;0.193848
90600;0.272087
91100;0.190153
91600;0.20418
92100;0.123504
92600;0.0045166
93100;0.027109
93600;0.0727188
94100;0.0638618
94600;0.00626913
95100;0.0922111
95600;0.121345
96100;0.0746631
96600;0.111098
97100;0.0172581
97600;0.0179013
98100;0.0333325
98600;0.0633267
99100;0.122309
99600;0.187985
