x;y
100;8.85088
600;6.43197
1100;1.59416
1600;2.95479
2100;2.63083
2600;3.827
3100;5.10548
3600;5.22252
4100;5.31102
4600;3.32946
5100;3.30162
5600;3.01959
6100;3.25964
6600;2.25386
7100;1.69636
7600;1.78512
8100;1.86292
8600;1.4254
9100;1.91313
9600;2.80361
10100;2.0971
10600;2.34721
11100;2.24792
11600;2.2823
12100;1.89402
12600;1.53656
13100;0.763234
13600;1.00722
14100;1.18243
14600;1.44505
15100;1.5461
15600;1.50112
16100;1.27865
16600;1.24444
17100;1.12735
17600;0.934455
18100;1.3536
18600;1.165
19100;0.606331
19600;0.63153
20100;0.138792
20600;0.237638
21100;0.125446
21600;0.115935
22100;0.0180359
22600;0.0434224
23100;0.38495
23600;0.681257
24100;0.905047
24600;0.913248
25100;0.950033
25600;1.09877
26100;0.963769
26600;0.724721
27100;0.681937
27600;0.666996
28100;0.575113
28600;0.664055
29100;0.600316
29600;0.538732
30100;0.575628
30600;0.563889
31100;0.529193
31600;0.380774
32100;0.417832
32600;0.453753
33100;0.466665
33600;0.392803
34100;0.427511
34600;0.251484
35100;0.163169
35600;0.342328
36100;0.194897
36600;0.428209
37100;0.440073
37600;0.62532
38100;0.786658
38600;0.793418
39100;0.725768
39600;0.769776
40100;0.993653
40600;0.979657
41100;0.948345
41600;0.93523
42100;1.02585
42600;0.841786
43100;0.678831
43600;0.619477
44100;0.577924
44600;0.569844
45100;0.706756
45600;0.570129
46100;0.562397
46600;0.585975
47100;0.562831
47600;0.341986
48100;0.352033
48600;0.212558
49100;0.386293
49600;0.278546
50100;0.288825
50600;0.28456
51100;0.450791
51600;0.248151
52100;0.1469
52600;0.0475734
53100;0.223441
53600;0.206485
54100;0.270325
54600;0.452611
55100;0.473549
55600;0.285282
56100;0.294402
56600;0.29054
57100;0.477377
57600;0.522388
58100;0.491683
58600;0.597721
59100;0.530062
59600;0.329606
60100;0.458494
60600;0.429583
61100;0.389269
61600;0.337828
62100;0.298902
62600;0.0751214
63100;0.153897
63600;0.185794
64100;0.262478
64600;0.326741
65100;0.334281
65600;0.341707
66100;0.403912
66600;0.31264
67100;0.330876
67600;0.316637
68100;0.366544
68600;0.479193
69100;0.390678
69600;0.480682
70100;0.424475
70600;0.297114
71100;0.29402
71600;0.209889
72100;0.217508
72600;0.205031
73100;0.162943
73600;0.0622692
74100;0.00212648
74600;0.0669376
75100;0.193058
75600;0.173528
76100;0.0779689
76600;0.00260389
77100;0.0247231
77600;0.0231136
78100;0.0238799
78600;0.0122934
79100;0.0620799
79600;0.0625871
80100;0.00873035
80600;0.0455756
81100;0.0103836
81600;0.157773
82100;0.0675533
82600;0.118992
83100;0.0126267
83600;0.0377379
84100;0.032365
84600;0.110217
85100;0.127463
85600;0.178418
86100;0.178211
86600;0.152868
87100;0.277782
87600;0.268728
88100;0.268013
88600;0.201783
89100;0.242175
89600;0.371205
90100;0.305505
90600;0.272568
91100;0.303719
91600;0.397907
92100;0.443797
92600;0.340295
93100;0.269084
93600;0.307174
94100;0.275454
94600;0.328449
95100;0.235906
95600;0.197465
96100;0.212283
96600;0.1969
97100;0.211568
97600;0.166605
98100;0.233059
98600;0.217882
99100;0.173567
99600;0.19527
