x;y
100;8.85088
600;9.29093
1100;12.9193
1600;11.5587
2100;15.3382
2600;11.2447
3100;10.8125
3600;6.67045
4100;4.42362
4600;2.82298
5100;1.96306
5600;0.867946
6100;0.166605
6600;0.60485
7100;1.57427
7600;0.506474
8100;1.09352
8600;1.52792
9100;0.638681
9600;0.446797
10100;0.0583644
10600;0.156504
11100;0.678895
11600;1.21881
12100;1.35427
12600;1.19101
13100;1.76034
13600;0.740425
14100;1.23389
14600;1.09712
15100;2.17085
15600;1.82674
16100;1.99981
16600;2.42475
17100;2.1034
17600;1.63539
18100;1.8748
18600;1.59416
19100;1.8981
19600;1.92737
20100;1.95519
20600;1.62938
21100;1.73173
21600;1.29179
22100;1.42998
22600;1.97947
23100;1.75123
23600;1.7479
24100;1.29305
24600;1.26967
25100;1.4496
25600;1.28234
26100;1.1215
26600;0.830291
27100;0.978273
27600;1.12089
28100;1.20679
28600;1.31505
29100;1.34479
29600;1.54513
30100;1.32896
30600;1.61787
31100;1.47749
31600;1.77787
32100;1.7524
32600;1.30478
33100;1.17761
33600;1.2702
34100;1.23239
34600;1.4054
35100;1.49079
35600;1.45147
36100;1.31273
36600;1.29675
37100;1.26164
37600;1.38186
38100;1.49892
38600;1.44376
39100;1.33433
39600;1.15436
40100;1.28652
40600;1.41542
41100;1.27634
41600;1.00106
42100;1.28389
42600;1.28754
43100;1.29109
43600;1.39443
44100;1.29796
44600;1.30128
45100;0.805733
45600;0.798464
46100;0.665422
46600;0.784394
47100;0.715955
47600;0.75567
48100;0.734213
48600;0.713197
49100;0.840404
49600;0.906524
50100;0.942356
50600;1.03484
51100;1.05452
51600;1.08787
52100;0.855949
52600;0.78019
53100;0.774188
53600;0.727683
54100;0.775931
54600;0.942913
55100;0.856632
55600;0.667489
56100;0.688683
56600;0.799251
57100;0.666415
57600;0.624074
58100;0.557482
58600;0.479643
59100;0.636417
59600;0.644452
60100;0.712725
60600;0.600249
61100;0.822165
61600;0.887333
62100;0.846282
62600;0.759518
63100;0.662628
63600;0.544442
64100;0.609235
64600;0.661792
65100;0.646659
65600;0.698129
66100;0.639036
66600;0.787854
67100;0.793863
67600;0.789047
68100;0.731023
68600;0.82194
69100;0.869535
69600;0.916446
70100;1.11797
70600;1.01855
71100;0.971569
71600;1.02659
72100;1.1815
72600;1.2843
73100;1.30627
73600;1.37724
74100;1.34933
74600;1.33151
75100;1.23664
75600;1.31579
76100;1.26041
76600;1.36679
77100;1.33062
77600;1.35102
78100;1.42691
78600;1.41874
79100;1.37398
79600;1.45741
80100;1.54886
80600;1.58515
81100;1.57626
81600;1.50523
82100;1.35551
82600;1.35695
83100;1.37584
83600;1.38583
84100;1.31804
84600;1.26821
85100;1.33834
85600;1.33136
86100;1.35817
86600;1.4517
87100;1.45252
87600;1.37049
88100;1.32234
88600;1.3894
89100;1.3824
89600;1.45647
90100;1.50556
90600;1.48202
91100;1.47467
91600;1.48325
92100;1.45233
92600;1.34338
93100;1.45386
93600;1.37708
94100;1.41679
94600;1.39471
95100;1.33472
95600;1.19944
96100;1.18639
96600;1.20353
97100;1.10838
97600;1.096
98100;1.04676
98600;1.17465
99100;1.17677
99600;1.22258
