x;y
100;0.616869
600;0.811069
1100;0.922188
1600;0.916736
2100;0.936727
2600;0.90685
3100;0.917565
3600;0.917688
4100;0.929483
4600;0.919344
5100;0.925976
5600;0.9302
6100;0.932607
6600;0.936727
7100;0.924821
7600;0.929813
8100;0.939266
8600;0.927695
9100;0.930953
9600;0.937441
10100;0.931751
10600;0.92983
11100;0.932405
11600;0.93653
12100;0.938049
12600;0.937271
13100;0.943355
13600;0.944959
14100;0.944019
14600;0.953471
15100;0.954581
15600;0.955181
16100;0.952763
16600;0.950078
17100;0.945946
17600;0.947502
18100;0.948593
18600;0.947782
19100;0.946297
19600;0.947685
20100;0.947639
20600;0.9456
21100;0.945931
21600;0.946564
22100;0.945308
22600;0.94532
23100;0.942958
23600;0.94331
24100;0.946776
24600;0.947315
25100;0.945375
25600;0.944045
26100;0.944868
26600;0.944114
27100;0.942629
27600;0.943432
28100;0.94372
28600;0.943997
29100;0.94238
29600;0.942207
30100;0.940902
30600;0.938519
31100;0.938417
31600;0.938969
32100;0.938435
32600;0.93897
33100;0.936796
33600;0.936115
34100;0.936258
34600;0.937189
35100;0.939071
35600;0.940706
36100;0.939639
36600;0.938413
37100;0.940545
37600;0.941345
38100;0.940685
38600;0.940575
39100;0.94257
39600;0.943304
40100;0.942482
40600;0.939653
41100;0.941397
41600;0.942439
42100;0.941991
42600;0.942841
43100;0.943512
43600;0.943225
44100;0.941856
44600;0.941594
45100;0.940121
45600;0.941687
46100;0.940989
46600;0.941777
47100;0.939201
47600;0.939559
48100;0.94105
48600;0.942792
49100;0.942963
49600;0.942577
50100;0.941105
50600;0.939391
51100;0.939857
51600;0.939517
52100;0.939972
52600;0.939377
53100;0.940471
53600;0.940393
54100;0.941837
54600;0.94087
55100;0.940915
55600;0.939604
56100;0.938682
56600;0.938746
57100;0.938928
57600;0.939464
58100;0.938929
58600;0.938287
59100;0.940438
59600;0.939679
60100;0.940643
60600;0.940233
61100;0.939607
61600;0.939212
62100;0.939928
62600;0.939975
63100;0.939914
63600;0.939637
64100;0.939258
64600;0.937611
65100;0.937675
65600;0.938051
66100;0.937488
66600;0.938888
67100;0.938838
67600;0.94031
68100;0.940149
68600;0.939392
69100;0.938843
69600;0.939189
70100;0.939726
70600;0.94074
71100;0.94068
71600;0.940333
72100;0.942178
72600;0.942109
73100;0.942416
73600;0.94216
74100;0.941537
74600;0.940739
75100;0.941412
75600;0.941714
76100;0.942011
76600;0.943736
77100;0.944728
77600;0.944912
78100;0.94483
78600;0.94475
79100;0.944237
79600;0.94485
80100;0.944685
80600;0.945288
81100;0.945207
81600;0.944875
82100;0.944464
82600;0.945053
83100;0.946295
83600;0.946784
84100;0.946453
84600;0.946206
85100;0.946204
85600;0.947003
86100;0.946837
86600;0.946832
87100;0.945174
87600;0.945412
88100;0.944792
88600;0.944257
89100;0.944651
89600;0.945728
90100;0.945653
90600;0.946638
91100;0.945881
91600;0.945806
92100;0.945955
92600;0.945437
93100;0.945071
93600;0.944489
94100;0.944133
94600;0.943562
95100;0.943718
95600;0.943371
96100;0.94317
96600;0.943752
97100;0.94341
97600;0.943844
98100;0.945251
98600;0.945671
99100;0.945742
99600;0.945536
