x;y
100;0.890132
600;0.977399
1100;0.985333
1600;0.99158
2100;0.962439
2600;0.978742
3100;0.980496
3600;0.980308
4100;0.991022
4600;0.985178
5100;0.978426
5600;0.980828
6100;0.987128
6600;0.978986
7100;0.981947
7600;0.982452
8100;0.983864
8600;0.982372
9100;0.979605
9600;0.976581
10100;0.980078
10600;0.980528
11100;0.978579
11600;0.973186
12100;0.969105
12600;0.96701
13100;0.964476
13600;0.963668
14100;0.967373
14600;0.965445
15100;0.964511
15600;0.960449
16100;0.957778
16600;0.957002
17100;0.954893
17600;0.955582
18100;0.95334
18600;0.953753
19100;0.955377
19600;0.955048
20100;0.95161
20600;0.951261
21100;0.952046
21600;0.952067
22100;0.949126
22600;0.950138
23100;0.950086
23600;0.951256
24100;0.951835
24600;0.95207
25100;0.951358
25600;0.950776
26100;0.949313
26600;0.949283
27100;0.950317
27600;0.951693
28100;0.952927
28600;0.952287
29100;0.950589
29600;0.949833
30100;0.949711
30600;0.950449
31100;0.949058
31600;0.947877
32100;0.948446
32600;0.94964
33100;0.950085
33600;0.949894
34100;0.949018
34600;0.949983
35100;0.949951
35600;0.950582
36100;0.951195
36600;0.951934
37100;0.952654
37600;0.951544
38100;0.951975
38600;0.952462
39100;0.952067
39600;0.952012
40100;0.951371
40600;0.951069
41100;0.950518
41600;0.950611
42100;0.951136
42600;0.950482
43100;0.949964
43600;0.949698
44100;0.948963
44600;0.947775
45100;0.947717
45600;0.947659
46100;0.94749
46600;0.947268
47100;0.946717
47600;0.946782
48100;0.947173
48600;0.946909
49100;0.947398
49600;0.947507
50100;0.948084
50600;0.948494
51100;0.949819
51600;0.950356
52100;0.950633
52600;0.951202
53100;0.952106
53600;0.952212
54100;0.952074
54600;0.952849
55100;0.953183
55600;0.953087
56100;0.953179
56600;0.952668
57100;0.953496
57600;0.95331
58100;0.952225
58600;0.951919
59100;0.950865
59600;0.950399
60100;0.949723
60600;0.950269
61100;0.950076
61600;0.94993
62100;0.950039
62600;0.950857
63100;0.950417
63600;0.950684
64100;0.950824
64600;0.950557
65100;0.950214
65600;0.949596
66100;0.949146
66600;0.949568
67100;0.949125
67600;0.949541
68100;0.949181
68600;0.94856
69100;0.947872
69600;0.94836
70100;0.948244
70600;0.948166
71100;0.947979
71600;0.947758
72100;0.947721
72600;0.947288
73100;0.947578
73600;0.947721
74100;0.947721
74600;0.948002
75100;0.948523
75600;0.947929
76100;0.947653
76600;0.947585
77100;0.947925
77600;0.947857
78100;0.947722
78600;0.947888
79100;0.948119
79600;0.947952
80100;0.947754
80600;0.947787
81100;0.947883
81600;0.947722
82100;0.947945
82600;0.947817
83100;0.947564
83600;0.94816
84100;0.947971
84600;0.948186
85100;0.948891
85600;0.949282
86100;0.949577
86600;0.949294
87100;0.948594
87600;0.948649
88100;0.948495
88600;0.948195
89100;0.948339
89600;0.948102
90100;0.947345
90600;0.947462
91100;0.947291
91600;0.946979
92100;0.946529
92600;0.946422
93100;0.946851
93600;0.946156
94100;0.94597
94600;0.945564
95100;0.945686
95600;0.946189
96100;0.946442
96600;0.946585
97100;0.947157
97600;0.947213
98100;0.947323
98600;0.947272
99100;0.947538
99600;0.947066
