x;y
100;1.04721
600;0.946856
1100;0.944872
1600;0.911403
2100;0.895118
2600;0.891138
3100;0.895199
3600;0.893768
4100;0.909288
4600;0.910621
5100;0.906045
5600;0.900884
6100;0.90129
6600;0.906792
7100;0.906725
7600;0.906667
8100;0.906292
8600;0.910223
9100;0.907969
9600;0.908949
10100;0.912942
10600;0.913348
11100;0.912774
11600;0.916763
12100;0.915879
12600;0.91839
13100;0.91891
13600;0.919969
14100;0.920211
14600;0.922229
15100;0.921687
15600;0.922018
16100;0.924605
16600;0.926406
17100;0.929632
17600;0.929105
18100;0.92933
18600;0.931373
19100;0.934679
19600;0.936081
20100;0.93611
20600;0.935884
21100;0.937157
21600;0.938371
22100;0.937398
22600;0.938554
23100;0.936032
23600;0.936724
24100;0.937387
24600;0.936
25100;0.938007
25600;0.939424
26100;0.940988
26600;0.940327
27100;0.941719
27600;0.9405
28100;0.940163
28600;0.940845
29100;0.941503
29600;0.940016
30100;0.938926
30600;0.937359
31100;0.938367
31600;0.937853
32100;0.93923
32600;0.940244
33100;0.940357
33600;0.940155
34100;0.940266
34600;0.938633
35100;0.939061
35600;0.937786
36100;0.936981
36600;0.938057
37100;0.937059
37600;0.936992
38100;0.937339
38600;0.936863
39100;0.936734
39600;0.937071
40100;0.937269
40600;0.936753
41100;0.936377
41600;0.936702
42100;0.937206
42600;0.937268
43100;0.937511
43600;0.937388
44100;0.937031
44600;0.937327
45100;0.937326
45600;0.937784
46100;0.937835
46600;0.937885
47100;0.93749
47600;0.937102
48100;0.937975
48600;0.93829
49100;0.939133
49600;0.939431
50100;0.940245
50600;0.939905
51100;0.939521
51600;0.93889
52100;0.938824
52600;0.938759
53100;0.939337
53600;0.938682
54100;0.939395
54600;0.938992
55100;0.938929
55600;0.939055
56100;0.939459
56600;0.938884
57100;0.939008
57600;0.938402
58100;0.938662
58600;0.938829
59100;0.937487
59600;0.938627
60100;0.938354
60600;0.93882
61100;0.938807
61600;0.93905
62100;0.939162
62600;0.938728
63100;0.939671
63600;0.939364
64100;0.939674
64600;0.940344
65100;0.940924
65600;0.941095
66100;0.941027
66600;0.941234
67100;0.941439
67600;0.941447
68100;0.941685
68600;0.941271
69100;0.940408
69600;0.939897
70100;0.940326
70600;0.940527
71100;0.940357
71600;0.940042
72100;0.940168
72600;0.94004
73100;0.939878
73600;0.939611
74100;0.939701
74600;0.940106
75100;0.939773
75600;0.940207
76100;0.939843
76600;0.940031
77100;0.940115
77600;0.940232
78100;0.939844
78600;0.939894
79100;0.940109
79600;0.939565
80100;0.93991
80600;0.940673
81100;0.940265
81600;0.940439
82100;0.940356
82600;0.940432
83100;0.940003
83600;0.94005
84100;0.940126
84600;0.9398
85100;0.940093
85600;0.940535
86100;0.940941
86600;0.941313
87100;0.941681
87600;0.941626
88100;0.94172
88600;0.942167
89100;0.94214
89600;0.942083
90100;0.941853
90600;0.941654
91100;0.941314
91600;0.941263
92100;0.941355
92600;0.941983
93100;0.942352
93600;0.941961
94100;0.94188
94600;0.942077
95100;0.941776
95600;0.942191
96100;0.942302
96600;0.942004
97100;0.942438
97600;0.941983
98100;0.942359
98600;0.942837
99100;0.943364
99600;0.943728
