x;y
100;14.0735
600;3.44818
1100;5.00208
1600;5.75803
2100;4.57011
2600;2.34656
3100;0.929699
3600;0.21439
4100;0.95805
4600;1.1785
5100;1.19268
5600;0.676553
6100;0.467206
6600;0.24758
7100;0.176008
7600;0.405623
8100;0.777991
8600;0.784755
9100;0.120666
9600;0.449693
10100;0.910805
10600;1.22382
11100;1.28389
11600;1.12373
12100;1.06844
12600;1.17152
13100;1.11862
13600;1.29381
14100;1.22067
14600;1.15254
15100;1.12563
15600;1.26036
16100;1.49002
16600;1.70585
17100;1.39035
17600;1.04553
18100;0.980097
18600;0.977792
19100;0.85951
19600;0.902824
20100;0.792292
20600;0.835135
21100;0.678899
21600;0.696718
22100;0.58831
22600;0.509227
23100;0.745549
23600;0.842661
24100;0.751722
24600;0.765889
25100;0.658016
25600;0.63015
26100;0.433431
26600;0.504617
27100;0.562948
27600;0.52878
28100;0.545149
28600;0.70632
29100;0.728601
29600;0.703308
30100;0.816986
30600;0.899774
31100;0.94425
31600;0.969775
32100;1.10676
32600;1.12051
33100;1.05847
33600;0.932287
34100;0.915473
34600;0.843068
35100;0.677963
35600;0.74329
36100;0.814486
36600;0.694404
37100;0.779282
37600;0.707094
38100;0.629525
38600;0.618593
39100;0.820613
39600;0.835543
40100;0.767153
40600;0.673139
41100;0.689319
41600;0.611826
42100;0.621766
42600;0.540379
43100;0.538054
43600;0.567569
44100;0.552418
44600;0.431954
45100;0.338745
45600;0.217188
46100;0.176431
46600;0.178186
47100;0.168133
47600;0.164115
48100;0.235095
48600;0.201954
49100;0.237231
49600;0.288562
50100;0.255879
50600;0.207409
51100;0.0893714
51600;0.0917997
52100;0.0494639
52600;0.108997
53100;0.0473498
53600;0.0385654
54100;0.132414
54600;0.107781
55100;0.164085
55600;0.179493
56100;0.184745
56600;0.165418
57100;0.136721
57600;0.147019
58100;0.0998913
58600;0.119789
59100;0.162799
59600;0.135328
60100;0.00237487
60600;0.0451533
61100;0.019319
61600;0.0029035
62100;0.0537046
62600;0.028421
63100;0.113357
63600;0.21439
64100;0.197093
64600;0.154319
65100;0.201617
65600;0.235517
66100;0.26471
66600;0.251847
67100;0.247437
67600;0.206189
68100;0.157407
68600;0.125498
69100;0.158231
69600;0.0988973
70100;0.0997211
70600;0.0769767
71100;0.0428566
71600;0.051797
72100;0.0490802
72600;0.0693083
73100;0.0703007
73600;0.0524492
74100;0.0236167
74600;0.0397577
75100;0.103665
75600;0.152061
76100;0.148828
76600;0.116689
77100;0.189224
77600;0.189386
78100;0.115016
78600;0.119175
79100;0.0742219
79600;0.0959955
80100;0.0655905
80600;0.0802695
81100;0.0161585
81600;0.0275637
82100;0.0759676
82600;0.0768055
83100;0.134337
83600;0.0552422
84100;0.0990347
84600;0.0767817
85100;0.0873617
85600;0.0654369
86100;0.0109615
86600;0.0768755
87100;0.0783858
87600;0.121013
88100;0.0970861
88600;0.0890714
89100;0.165141
89600;0.209427
90100;0.228609
90600;0.223105
91100;0.178107
91600;0.221355
92100;0.228018
92600;0.234609
93100;0.193494
93600;0.146895
94100;0.124356
94600;0.0844746
95100;0.0595862
95600;0.0552539
96100;0.0307764
96600;0.0524625
97100;0.0567976
97600;0.0383685
98100;0.0059996
98600;0.0217491
99100;0.0121667
99600;0.00566838
