x;y
100;8.52986
600;0.21439
1100;0.21439
1600;0.132088
2100;2.55743
2600;1.27813
3100;0.0538509
3600;0.36838
4100;0.552417
4600;0.0938759
5100;0.0513416
5600;0.280578
6100;0.123511
6600;0.088398
7100;0.0972707
7600;0.0320332
8100;0.0593703
8600;0.752525
9100;0.303423
9600;0.276454
10100;0.104615
10600;0.240539
11100;0.414161
11600;0.477235
12100;0.374743
12600;0.478373
13100;0.806841
13600;0.846202
14100;0.528923
14600;0.651047
15100;0.838509
15600;0.516448
16100;0.420985
16600;0.598438
17100;0.506161
17600;0.576617
18100;0.382843
18600;0.199488
19100;0.156341
19600;0.582081
20100;0.517774
20600;0.443133
21100;0.306346
21600;0.0219023
22100;0.174418
22600;0.20261
23100;0.205583
23600;0.0909803
24100;0.168385
24600;0.315798
25100;0.236476
25600;0.365974
26100;0.10819
26600;0.131027
27100;0.112109
27600;0.174219
28100;0.204526
28600;0.175623
29100;0.0523146
29600;0.141452
30100;0.310507
30600;0.265697
31100;0.302542
31600;0.215418
32100;0.0878337
32600;0.100203
33100;0.0619549
33600;0.0660921
34100;0.183907
34600;0.298317
35100;0.425261
35600;0.400705
36100;0.37683
36600;0.330887
37100;0.301124
37600;0.272153
38100;0.193017
38600;0.281091
39100;0.246399
39600;0.240581
40100;0.221083
40600;0.140622
41100;0.183512
41600;0.245359
42100;0.312322
42600;0.429766
43100;0.480173
43600;0.599356
44100;0.59013
44600;0.487888
45100;0.369475
45600;0.314445
46100;0.314722
46600;0.41611
47100;0.432957
47600;0.356279
48100;0.407974
48600;0.373054
49100;0.434815
49600;0.428271
50100;0.349933
50600;0.393658
51100;0.496195
51600;0.473194
52100;0.541078
52600;0.528627
53100;0.500751
53600;0.463052
54100;0.446544
54600;0.445568
55100;0.510006
55600;0.538389
56100;0.497094
56600;0.539781
57100;0.586575
57600;0.579622
58100;0.548935
58600;0.532962
59100;0.578229
59600;0.520422
60100;0.537369
60600;0.544888
61100;0.506919
61600;0.541562
62100;0.562256
62600;0.538341
63100;0.426951
63600;0.426267
64100;0.442891
64600;0.412059
65100;0.424279
65600;0.398284
66100;0.36849
66600;0.401571
67100;0.413504
67600;0.453964
68100;0.436846
68600;0.428059
69100;0.447478
69600;0.414846
70100;0.378725
70600;0.362746
71100;0.362586
71600;0.343072
72100;0.350739
72600;0.411752
73100;0.396094
73600;0.399478
74100;0.365411
74600;0.383818
75100;0.335546
75600;0.306243
76100;0.339246
76600;0.404385
77100;0.342851
77600;0.349976
78100;0.410246
78600;0.409799
79100;0.451408
79600;0.475083
80100;0.439636
80600;0.521553
81100;0.527269
81600;0.454788
82100;0.420327
82600;0.396351
83100;0.436038
83600;0.389045
84100;0.425008
84600;0.493309
85100;0.495666
85600;0.462375
86100;0.43591
86600;0.476965
87100;0.488908
87600;0.503879
88100;0.46834
88600;0.461359
89100;0.473122
89600;0.463098
90100;0.499331
90600;0.529046
91100;0.509752
91600;0.52093
92100;0.516938
92600;0.521969
93100;0.494196
93600;0.517063
94100;0.595654
94600;0.597232
95100;0.601709
95600;0.591642
96100;0.610523
96600;0.548866
97100;0.527808
97600;0.592165
98100;0.655866
98600;0.665509
99100;0.644288
99600;0.601016
