x;y
100;10.8729
600;2.06227
1100;1.29751
1600;0.560868
2100;0.181585
2600;0.318653
3100;0.393217
3600;1.52331
4100;1.49889
4600;1.66056
5100;0.812234
5600;0.0658995
6100;0.421766
6600;0.289578
7100;0.13631
7600;0.0320332
8100;0.52237
8600;0.375542
9100;0.336228
9600;0.272136
10100;0.252154
10600;0.596237
11100;0.909322
11600;0.741411
12100;0.701915
12600;0.687552
13100;0.610809
13600;0.539709
14100;0.729209
14600;1.00066
15100;0.721789
15600;0.674015
16100;0.611992
16600;0.436821
17100;0.482618
17600;0.384072
18100;0.336912
18600;0.322092
19100;0.235487
19600;0.323004
20100;0.571649
20600;0.606392
21100;0.389894
21600;0.337408
22100;0.437804
22600;0.496963
23100;0.553561
23600;0.513801
24100;0.602205
24600;0.641945
25100;0.580715
25600;0.781734
26100;0.730791
26600;0.713024
27100;0.675457
27600;0.639251
28100;0.624062
28600;0.871079
29100;0.823853
29600;0.768858
30100;0.577559
30600;0.519328
31100;0.578833
31600;0.522424
32100;0.485042
32600;0.397792
33100;0.262933
33600;0.371323
34100;0.273321
34600;0.0659967
35100;0.0698995
35600;0.0197395
36100;0.0992173
36600;0.0402044
37100;0.0425519
37600;0.0890682
38100;0.272591
38600;0.235933
39100;0.285281
39600;0.284385
40100;0.283513
40600;0.371414
41100;0.558339
41600;0.447596
42100;0.490914
42600;0.559241
43100;0.49736
43600;0.494115
44100;0.534941
44600;0.481628
45100;0.497104
45600;0.530475
46100;0.539072
46600;0.565329
47100;0.643993
47600;0.52884
48100;0.525572
48600;0.567997
49100;0.53617
49600;0.538514
50100;0.507617
50600;0.526631
51100;0.588667
51600;0.542067
52100;0.655966
52600;0.736083
53100;0.75205
53600;0.819433
54100;0.859953
54600;0.696667
55100;0.641985
55600;0.747816
56100;0.649186
56600;0.655139
57100;0.617299
57600;0.623426
58100;0.686697
58600;0.819839
59100;0.814717
59600;0.777126
60100;0.666368
60600;0.671786
61100;0.699799
61600;0.596865
62100;0.660738
62600;0.736874
63100;0.693199
63600;0.737375
64100;0.715999
64600;0.699244
65100;0.640169
65600;0.641149
66100;0.566634
66600;0.584799
67100;0.582039
67600;0.628523
68100;0.662115
68600;0.679054
69100;0.659647
69600;0.62857
70100;0.6098
70600;0.512773
71100;0.518472
71600;0.454408
72100;0.433522
72600;0.401469
73100;0.396397
73600;0.368799
74100;0.397682
74600;0.418747
75100;0.454295
75600;0.434376
76100;0.378295
76600;0.337421
77100;0.354599
77600;0.378699
78100;0.363451
78600;0.376609
79100;0.368575
79600;0.409393
80100;0.463543
80600;0.458558
81100;0.525408
81600;0.54728
82100;0.6094
82600;0.610365
83100;0.641337
83600;0.598997
84100;0.656036
84600;0.705848
85100;0.72576
85600;0.748678
86100;0.690847
86600;0.61448
87100;0.615365
87600;0.603584
88100;0.579352
88600;0.586678
89100;0.609476
89600;0.625832
90100;0.605091
90600;0.560103
91100;0.53995
91600;0.556329
92100;0.530396
92600;0.504743
93100;0.544865
93600;0.504602
94100;0.511897
94600;0.551345
95100;0.517512
95600;0.515927
96100;0.488399
96600;0.501328
97100;0.511269
97600;0.535308
98100;0.454558
98600;0.439284
99100;0.418571
99600;0.434243
