x;y
100;22.389
600;4.83409
1100;2.23026
1600;2.12002
2100;0.742356
2600;1.17152
3100;0.679746
3600;2.55743
4100;1.61096
4600;2.19589
5100;2.01394
5600;1.5675
6100;0.0582483
6600;0.24758
7100;0.761604
7600;0.259738
8100;0.28283
8600;0.472234
9100;0.793122
9600;0.647487
10100;0.653491
10600;0.449733
11100;0.76376
11600;1.09851
12100;1.10779
12600;0.500372
13100;0.341344
13600;0.683154
14100;0.666531
14600;0.21439
15100;0.251103
15600;0.285462
16100;0.162741
16600;0.197692
17100;0.0449619
17600;0.0848409
18100;0.413481
18600;0.411505
19100;0.264511
19600;0.351288
20100;0.433748
20600;0.52566
21100;0.547533
21600;0.427236
22100;0.437804
22600;0.472433
23100;0.469566
23600;0.560781
24100;0.590704
24600;0.630678
25100;0.404025
25600;0.511048
26100;0.15731
26600;0.0148585
27100;0.0711962
27600;0.28469
28100;0.510314
28600;0.514832
29100;0.566821
29600;0.645146
30100;0.674826
30600;0.73071
31100;0.660021
31600;0.60034
32100;0.542518
32600;0.562993
33100;0.482361
33600;0.536119
34100;0.385089
34600;0.3666
35100;0.245978
35600;0.113172
36100;0.12993
36600;0.244683
37100;0.236804
37600;0.265993
38100;0.330792
38600;0.37955
39100;0.455418
39600;0.445375
40100;0.414846
40600;0.446513
41100;0.335784
41600;0.261031
42100;0.194638
42600;0.149324
43100;0.15651
43600;0.21439
44100;0.283528
44600;0.257894
45100;0.269703
45600;0.287333
46100;0.406794
46600;0.380937
47100;0.449789
47600;0.4182
48100;0.467945
48600;0.43682
49100;0.457136
49600;0.454689
50100;0.430161
50600;0.455418
51100;0.518151
51600;0.456119
52100;0.507001
52600;0.398827
53100;0.34489
53600;0.250589
54100;0.199019
54600;0.143318
55100;0.00192287
55600;0.0298894
56100;0.0672391
56600;0.08434
57100;0.0768699
57600;0.0502806
58100;0.00983665
58600;0.0315738
59100;0.0717034
59600;0.0460497
60100;0.043883
60600;0.0509
61100;0.148533
61600;0.123088
62100;0.0801999
62600;0.0291408
63100;0.0535675
63600;0.0253117
64100;0.0623599
64600;0.0255971
65100;0.0781406
65600;0.0538271
66100;0.0131078
66600;0.0271046
67100;0.0615473
67600;0.00292749
68100;0.0257533
68600;0.0320841
69100;0.00580128
69600;0.0325253
70100;0.0347182
70600;0.0604366
71100;0.058504
71600;0.0798258
72100;0.100852
72600;0.190311
73100;0.187543
73600;0.162216
74100;0.140972
74600;0.116297
75100;0.151003
75600;0.163253
76100;0.182625
76600;0.187271
77100;0.13074
77600;0.132088
78100;0.0624374
78600;0.0465704
79100;0.0764587
79600;0.0467742
80100;0.103972
80600;0.101997
81100;0.110299
81600;0.142278
82100;0.167115
82600;0.117826
83100;0.16586
83600;0.123799
84100;0.210777
84600;0.21154
85100;0.215552
85600;0.251898
86100;0.191243
86600;0.166496
87100;0.126121
87600;0.0608938
88100;0.0404541
88600;0.0390159
89100;0.0562594
89600;0.082591
90100;0.0747902
90600;0.158858
91100;0.126383
91600;0.139653
92100;0.170836
92600;0.156783
93100;0.166698
93600;0.197238
94100;0.183268
94600;0.198746
95100;0.211147
95600;0.185727
96100;0.183645
96600;0.175846
97100;0.153854
97600;0.177528
98100;0.220738
98600;0.207287
99100;0.238723
99600;0.239232
