x;y
100;1.02812
600;1.00527
1100;0.959574
1600;0.972426
2100;0.969366
2600;0.980664
3100;0.992739
3600;0.993845
4100;0.994681
4600;0.975965
5100;0.975702
5600;0.973038
6100;0.975305
6600;0.965805
7100;0.96054
7600;0.961378
8100;0.962113
8600;0.95798
9100;0.962587
9600;0.970998
10100;0.964325
10600;0.966687
11100;0.965749
11600;0.966074
12100;0.962407
12600;0.95903
13100;0.951726
13600;0.954031
14100;0.955685
14600;0.958166
15100;0.95912
15600;0.958696
16100;0.956594
16600;0.956271
17100;0.955165
17600;0.953343
18100;0.957302
18600;0.955521
19100;0.950244
19600;0.950482
20100;0.943206
20600;0.942273
21100;0.943332
21600;0.945612
22100;0.944688
22600;0.944107
23100;0.940881
23600;0.938083
24100;0.935969
24600;0.935891
25100;0.935544
25600;0.934139
26100;0.935414
26600;0.937672
27100;0.938076
27600;0.938217
28100;0.939085
28600;0.938245
29100;0.938847
29600;0.939429
30100;0.93908
30600;0.939191
31100;0.939519
31600;0.940921
32100;0.940571
32600;0.940231
33100;0.940109
33600;0.940807
34100;0.940479
34600;0.942142
35100;0.942976
35600;0.941284
36100;0.942676
36600;0.940473
37100;0.940361
37600;0.938611
38100;0.937087
38600;0.937023
39100;0.937662
39600;0.937247
40100;0.935132
40600;0.935264
41100;0.93556
41600;0.935684
42100;0.934828
42600;0.936566
43100;0.938106
43600;0.938666
44100;0.939059
44600;0.939135
45100;0.937842
45600;0.939132
46100;0.939205
46600;0.938983
47100;0.939201
47600;0.941287
48100;0.941192
48600;0.94251
49100;0.940869
49600;0.941886
50100;0.941789
50600;0.941829
51100;0.940259
51600;0.942173
52100;0.94313
52600;0.944068
53100;0.942407
53600;0.942567
54100;0.941964
54600;0.940242
55100;0.940044
55600;0.941823
56100;0.941737
56600;0.941773
57100;0.940008
57600;0.939583
58100;0.939873
58600;0.938872
59100;0.939511
59600;0.941404
60100;0.940187
60600;0.94046
61100;0.94084
61600;0.941326
62100;0.941694
62600;0.943808
63100;0.943064
63600;0.942762
64100;0.942038
64600;0.941431
65100;0.94136
65600;0.94129
66100;0.940702
66600;0.941564
67100;0.941392
67600;0.941526
68100;0.941055
68600;0.939991
69100;0.940827
69600;0.939977
70100;0.940508
70600;0.941711
71100;0.94174
71600;0.942535
72100;0.942463
72600;0.942581
73100;0.942978
73600;0.943929
74100;0.944497
74600;0.945149
75100;0.946341
75600;0.946156
76100;0.945254
76600;0.944542
77100;0.944284
77600;0.944735
78100;0.944743
78600;0.944401
79100;0.945104
79600;0.945108
80100;0.9446
80600;0.944948
81100;0.944615
81600;0.943027
82100;0.943879
82600;0.943393
83100;0.944398
83600;0.944161
84100;0.944823
84600;0.945558
85100;0.945721
85600;0.946202
86100;0.9462
86600;0.945961
87100;0.947141
87600;0.947055
88100;0.947049
88600;0.946423
89100;0.946805
89600;0.948023
90100;0.947403
90600;0.947092
91100;0.947386
91600;0.948275
92100;0.948709
92600;0.947731
93100;0.947059
93600;0.947418
94100;0.947119
94600;0.947619
95100;0.946745
95600;0.946382
96100;0.946522
96600;0.946377
97100;0.946515
97600;0.946091
98100;0.946718
98600;0.946575
99100;0.946157
99600;0.946362
